,eval_name,Precision,Type,T,Weight type,Architecture,Model,fullname,Model sha,Average ⬆️,Hub License,Hub ❤️,#Params (B),Available on the hub,MoE,Flagged,Chat Template,CO₂ cost (kg),IFEval Raw,IFEval,BBH Raw,BBH,MATH Lvl 5 Raw,MATH Lvl 5,GPQA Raw,GPQA,MUSR Raw,MUSR,MMLU-PRO Raw,MMLU-PRO,Merged,Official Providers,Upload To Hub Date,Submission Date,Generation,Base Model
2262,google_gemma-2-9b_bfloat16,bfloat16,🟢 pretrained,🟢,Original,Gemma2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/google/gemma-2-9b"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">google/gemma-2-9b</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/google__gemma-2-9b-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",google/gemma-2-9b,beb0c08e9eeb0548f3aca2ac870792825c357b7d,21.154934308829795,gemma,642,9.0,True,False,False,False,5.663185691790397,0.20398320899657355,20.398320899657357,0.5377373397621884,34.09681853589784,0.1314199395770393,13.14199395770393,0.3288590604026846,10.514541387024611,0.4461145833333333,14.297656250000001,0.4103224734042553,34.48027482269504,False,True,2024-06-24,2024-07-11,0,google/gemma-2-9b
2263,google_gemma-2-9b-it_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Gemma2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/google/gemma-2-9b-it"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">google/gemma-2-9b-it</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/google__gemma-2-9b-it-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",google/gemma-2-9b-it,1937c70277fcc5f7fb0fc772fc5bc69378996e71,28.86279046415118,gemma,654,9.0,True,False,False,True,5.014497020774933,0.7435626360279614,74.35626360279613,0.5990342504164132,42.136619683664655,0.0022658610271903325,0.22658610271903326,0.36073825503355705,14.76510067114094,0.4072708333333333,9.742187500000002,0.3875498670212766,31.949985224586293,False,True,2024-06-24,2024-07-11,1,google/gemma-2-9b
2264,google_gemma-2b_bfloat16,bfloat16,🟢 pretrained,🟢,Original,GemmaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/google/gemma-2b"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">google/gemma-2b</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/google__gemma-2b-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",google/gemma-2b,2ac59a5d7bf4e1425010f0d457dde7d146658953,7.35870138352179,gemma,966,2.506,True,False,False,False,1.2362508245033688,0.20375825033134307,20.375825033134305,0.3380993975829239,8.466712864840373,0.030211480362537766,3.0211480362537766,0.2550335570469799,0.6711409395973182,0.39778125,7.555989583333336,0.13655252659574468,4.061391843971631,False,True,2024-02-08,2024-06-12,0,google/gemma-2b
2265,google_gemma-2b-it_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,GemmaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/google/gemma-2b-it"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">google/gemma-2b-it</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/google__gemma-2b-it-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",google/gemma-2b-it,de144fb2268dee1066f515465df532c05e699d48,7.221453677142921,gemma,705,2.506,True,False,False,True,0.3529503310477593,0.26902950837112194,26.902950837112197,0.31508191988788464,5.214303022163619,0.004531722054380665,0.4531722054380665,0.2785234899328859,3.8031319910514525,0.334125,3.0322916666666675,0.13530585106382978,3.9228723404255303,False,True,2024-02-08,2024-06-12,0,google/gemma-2b-it
2266,google_gemma-7b_bfloat16,bfloat16,🟢 pretrained,🟢,Original,GemmaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/google/gemma-7b"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">google/gemma-7b</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/google__gemma-7b-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",google/gemma-7b,a0eac5b80dba224e6ed79d306df50b1e92c2125d,15.455406687090031,gemma,3117,8.538,True,False,False,False,1.2549140578199318,0.2659321710838353,26.593217108383534,0.43615285239286355,21.11609932329174,0.07477341389728098,7.477341389728098,0.28691275167785235,4.921700223713646,0.4062395833333334,10.979947916666669,0.2947972074468085,21.644134160756497,False,True,2024-02-08,2024-06-08,0,google/gemma-7b
2267,google_gemma-7b-it_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,GemmaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/google/gemma-7b-it"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">google/gemma-7b-it</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/google__gemma-7b-it-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",google/gemma-7b-it,18329f019fb74ca4b24f97371785268543d687d2,12.868141901410231,gemma,1151,8.538,True,False,False,True,1.0999544452692995,0.3868324933398937,38.68324933398937,0.36455829222701713,11.880091344549442,0.01812688821752266,1.812688821752266,0.28439597315436244,4.5861297539149914,0.42742708333333335,12.528385416666667,0.16946476063829788,7.7183067375886525,False,True,2024-02-13,2024-06-12,1,google/gemma-7b
2268,google_mt5-base_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,MT5ForConditionalGeneration,"<a target=""_blank"" href=""https://huggingface.co/google/mt5-base"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">google/mt5-base</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/google__mt5-base-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",google/mt5-base,2eb15465c5dd7f72a8f7984306ad05ebc3dd1e1f,3.5652821226493496,apache-2.0,217,0.39,True,False,False,False,0.20003981816446528,0.1645157072124186,16.45157072124186,0.28831600228488835,1.29855138817669,0.0,0.0,0.23909395973154363,0.0,0.36720833333333336,2.8677083333333346,0.10696476063829788,0.7738622931442081,False,True,2022-03-02,2024-09-06,0,google/mt5-base
2269,google_mt5-small_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,MT5ForConditionalGeneration,"<a target=""_blank"" href=""https://huggingface.co/google/mt5-small"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">google/mt5-small</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/google__mt5-small-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",google/mt5-small,73fb5dbe4756edadc8fbe8c769b0a109493acf7a,4.2559281732773515,apache-2.0,131,0.17,True,False,False,False,0.18049367436077327,0.17180968718555653,17.180968718555654,0.2765842029929075,1.0709714795008913,0.0,0.0,0.2424496644295302,0.0,0.38575,5.91875,0.11228390957446809,1.3648788416075646,False,True,2022-03-02,2024-09-06,0,google/mt5-small
2270,google_mt5-xl_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,MT5ForConditionalGeneration,"<a target=""_blank"" href=""https://huggingface.co/google/mt5-xl"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">google/mt5-xl</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/google__mt5-xl-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",google/mt5-xl,63fc6450d80515b48e026b69ef2fbbd426433e84,5.191420153031625,apache-2.0,23,3.23,True,False,False,False,0.9037672245771817,0.19596448534333347,19.596448534333348,0.304735837080435,3.2824619143354035,0.0,0.0,0.26426174496644295,1.9015659955257262,0.3795208333333333,5.040104166666665,0.11195146276595745,1.3279403073286051,False,True,2022-03-02,2024-09-06,0,google/mt5-xl
2271,google_mt5-xxl_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,T5ForConditionalGeneration,"<a target=""_blank"" href=""https://huggingface.co/google/mt5-xxl"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">google/mt5-xxl</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/google__mt5-xxl-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",google/mt5-xxl,e07c395916dfbc315d4e5e48b4a54a1e8821b5c0,5.10307678308611,apache-2.0,68,11.9,True,False,False,False,2.2819385026222916,0.23575668116154028,23.575668116154027,0.2959344159116905,2.504710800447747,0.0,0.0,0.24161073825503357,0.0,0.36894791666666665,3.5518229166666675,0.10887632978723404,0.9862588652482256,False,True,2022-03-02,2024-09-06,0,google/mt5-xxl
2272,google_recurrentgemma-2b_bfloat16,bfloat16,🟢 pretrained,🟢,Original,RecurrentGemmaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/google/recurrentgemma-2b"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">google/recurrentgemma-2b</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/google__recurrentgemma-2b-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",google/recurrentgemma-2b,195f13c55b371fc721eda0662c00c64642c70e17,6.952186412902159,gemma,91,2.683,True,False,False,False,3.692652871561375,0.3017028151970106,30.170281519701057,0.31973582830084474,4.8203622310347365,0.01661631419939577,1.6616314199395772,0.24580536912751677,0.0,0.3445729166666667,3.1049479166666667,0.11760305851063829,1.9558953900709206,False,True,2024-04-06,2024-06-13,0,google/recurrentgemma-2b
2273,google_recurrentgemma-2b-it_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,RecurrentGemmaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/google/recurrentgemma-2b-it"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">google/recurrentgemma-2b-it</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/google__recurrentgemma-2b-it-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",google/recurrentgemma-2b-it,150248167d171fbdf4b02e7d28a4b3d749e570f6,7.945552906776601,gemma,109,2.683,True,False,False,True,1.933035926041196,0.2949329999955673,29.493299999556733,0.33300047272606553,7.978763840391559,0.01661631419939577,1.6616314199395772,0.2533557046979866,0.44742729306487633,0.3340625,3.6244791666666676,0.1402094414893617,4.467715721040189,False,True,2024-04-08,2024-06-12,0,google/recurrentgemma-2b-it
2274,google_recurrentgemma-9b_bfloat16,bfloat16,🟢 pretrained,🟢,Original,RecurrentGemmaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/google/recurrentgemma-9b"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">google/recurrentgemma-9b</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/google__recurrentgemma-9b-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",google/recurrentgemma-9b,7b0ed98fb889ba8bdfa7c690f08f2e57a7c48dae,13.684284622472417,gemma,58,9.0,True,False,False,False,23.20619009817378,0.31159434744256354,31.15943474425635,0.39562568669428394,15.323368888997413,0.0649546827794562,6.495468277945619,0.28523489932885904,4.697986577181204,0.3802604166666667,6.599218750000001,0.2604720744680851,17.830230496453904,False,True,2024-06-07,2024-07-04,0,google/recurrentgemma-9b
2275,google_recurrentgemma-9b-it_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,RecurrentGemmaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/google/recurrentgemma-9b-it"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">google/recurrentgemma-9b-it</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/google__recurrentgemma-9b-it-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",google/recurrentgemma-9b-it,43e62f98c3d496a5469ef4b18c1b11e417d68d1d,19.23070312312456,gemma,50,9.0,True,False,False,True,13.362608412740016,0.5010383560065071,50.10383560065072,0.4367189649027647,21.621580084740117,0.06722054380664653,6.7220543806646536,0.2701342281879195,2.684563758389265,0.43790625,13.771614583333337,0.2843251329787234,20.480570330969268,False,True,2024-06-07,2024-07-05,0,google/recurrentgemma-9b-it
2276,google_switch-base-8_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,SwitchTransformersForConditionalGeneration,"<a target=""_blank"" href=""https://huggingface.co/google/switch-base-8"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">google/switch-base-8</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/google__switch-base-8-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",google/switch-base-8,92fe2d22b024d9937146fe097ba3d3a7ba146e1b,3.2959502683966075,apache-2.0,16,0.62,True,False,False,False,0.1467029338774024,0.15852050337548815,15.852050337548814,0.28763132730669333,1.7024781049821334,0.0,0.0,0.25,0.0,0.35173958333333327,1.133333333333333,0.10979055851063829,1.087839834515365,False,True,2022-10-24,2024-09-06,0,google/switch-base-8
2277,google_umt5-base_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,UMT5ForConditionalGeneration,"<a target=""_blank"" href=""https://huggingface.co/google/umt5-base"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">google/umt5-base</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/google__umt5-base-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",google/umt5-base,0de9394d54f8975e71838d309de1cb496c894ab9,3.441046025501144,apache-2.0,13,-1.0,True,False,False,False,0.6680460445581992,0.174632198123202,17.463219812320197,0.27877262328945457,0.8135531788472962,0.0,0.0,0.25419463087248323,0.5592841163310973,0.33821875,0.9440104166666662,0.10779587765957446,0.8662086288416063,False,True,2023-07-02,2024-09-06,0,google/umt5-base
2279,gpt2_bfloat16,bfloat16,🟢 pretrained,🟢,Original,GPT2LMHeadModel,"<a target=""_blank"" href=""https://huggingface.co/gpt2"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">gpt2</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/gpt2-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,6.39102973137443,mit,2561,0.137,True,False,False,False,0.32392801241644914,0.1934168007553292,19.34168007553292,0.3036385401516729,2.7142978473877357,0.0030211480362537764,0.3021148036253776,0.2600671140939597,1.342281879194629,0.43241666666666667,12.985416666666667,0.1149434840425532,1.6603871158392434,False,True,2022-03-02,2024-06-26,0,gpt2
2280,gpt2_float16,float16,🟢 pretrained,🟢,Original,GPT2LMHeadModel,"<a target=""_blank"" href=""https://huggingface.co/gpt2"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">gpt2</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/gpt2-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",gpt2,607a30d783dfa663caf39e06633721c8d4cfcd7e,5.977736928104574,mit,2561,0.137,True,False,False,False,0.039245173068546815,0.08333333333333333,8.333333333333332,0.30833333333333335,9.199754901960786,0.0,0.0,0.23333333333333334,0.0,0.4333333333333333,18.333333333333332,0.1,0.0,False,True,2022-03-02,2024-06-26,0,gpt2
2281,gradientai_Llama-3-8B-Instruct-Gradient-1048k_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/gradientai/Llama-3-8B-Instruct-Gradient-1048k"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">gradientai/Llama-3-8B-Instruct-Gradient-1048k</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/gradientai__Llama-3-8B-Instruct-Gradient-1048k-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",gradientai/Llama-3-8B-Instruct-Gradient-1048k,8697fb25cb77c852311e03b4464b8467471d56a4,18.2455696265917,llama3,679,8.03,True,False,False,True,0.8871644867662838,0.4455588948434598,44.55588948434598,0.4345903107069573,21.01052898715872,0.051359516616314195,5.135951661631419,0.27768456375838924,3.6912751677852316,0.42975,13.518749999999997,0.29404920212765956,21.56102245862884,False,True,2024-04-29,2024-06-12,0,gradientai/Llama-3-8B-Instruct-Gradient-1048k
