,Model,AILAStatutes,AfriSentiClassification,AlloProfClusteringS2S.v2,AlloprofReranking,AmazonCounterfactualClassification,ArXivHierarchicalClusteringP2P,ArXivHierarchicalClusteringS2S,ArguAna,ArmenianParaphrasePC,BUCC.v2,BelebeleRetrieval,BibleNLPBitextMining,BigPatentClustering.v2,BiorxivClusteringP2P.v2,BornholmBitextMining,BrazilianToxicTweetsClassification,BulgarianStoreReviewSentimentClassfication,CEDRClassification,CLSClusteringP2P.v2,CSFDSKMovieReviewSentimentClassification,CTKFactsNLI,CataloniaTweetClassification,Core17InstructionRetrieval,CovidRetrieval,CyrillicTurkicLangClassification,CzechProductReviewSentimentClassification,DBpediaClassification,DalajClassification,DiaBlaBitextMining,EstonianValenceClassification,FaroeseSTS,FilipinoShopeeReviewsClassification,FinParaSTS,FinancialPhrasebankClassification,FloresBitextMining,GermanSTSBenchmark,GreekLegalCodeClassification,GujaratiNewsClassification,HALClusteringS2S.v2,HagridRetrieval,IN22GenBitextMining,IndicCrosslingualSTS,IndicGenBenchFloresBitextMining,IndicLangClassification,IndonesianIdClickbaitClassification,IsiZuluNewsClassification,ItaCaseholdClassification,JSICK,KorHateSpeechMLClassification,KorSarcasmClassification,KurdishSentimentClassification,LEMBPasskeyRetrieval,LegalBenchCorporateLobbying,MIRACLRetrievalHardNegatives,MLQARetrieval,MacedonianTweetSentimentClassification,MalteseNewsClassification,MasakhaNEWSClassification,MasakhaNEWSClusteringS2S,MassiveIntentClassification,MedrxivClusteringP2P.v2,MultiEURLEXMultilabelClassification,MultiHateClassification,NTREXBitextMining,NepaliNewsClassification,News21InstructionRetrieval,NollySentiBitextMining,NordicLangClassification,NorwegianCourtsBitextMining,NusaParagraphEmotionClassification,NusaTranslationBitextMining,NusaX-senti,NusaXBitextMining,OdiaNewsClassification,OpusparcusPC,PAC,PawsXPairClassification,PlscClusteringP2P.v2,PoemSentimentClassification,PolEmo2.0-OUT,PpcPC,PunjabiNewsClassification,RTE3,Robust04InstructionRetrieval,RomaniBibleClustering,RuBQReranking,SCIDOCS,SIB200ClusteringS2S,SICK-R,SNLHierarchicalClusteringP2P,STS12,STS13,STS14,STS15,STS17,STS22.v2,STSB,STSBenchmark,STSES,ScalaClassification,SemRel24STS,SentimentAnalysisHindi,SinhalaNewsClassification,SiswatiNewsClassification,SlovakMovieReviewSentimentClassification,SpartQA,SprintDuplicateQuestions,StackExchangeClustering.v2,StackOverflowQA,StatcanDialogueDatasetRetrieval,SwahiliNewsClassification,SwednClusteringP2P,SwissJudgementClassification,T2Reranking,TERRa,TRECCOVID,Tatoeba,TempReasonL1,ToxicConversationsClassification,TswanaNewsClassification,TweetTopicSingleClassification,TwitterHjerneRetrieval,TwitterURLCorpus,VoyageMMarcoReranking,WebLINXCandidatesReranking,WikiCitiesClustering,WikiClusteringP2P.v2,WikipediaRerankingMultilingual,WikipediaRetrievalMultilingual,WinoGrande,XNLI,indonli
88,distilrubert-small-cased-conversational,14.086000000000002,35.799283333333335,13.989899999999999,32.8206,65.60962500000001,48.8063,49.0006,15.131,83.0198,7.5399792426893475,29.631666666666668,13.430079961222996,22.3879,16.6814,13.331499999999998,18.1104,34.5604,36.19022316684378,6.4014,21.1084,70.88825,44.543675,0.2192,0.0,78.2958984375,41.5381,74.76559999999999,50.191399999999994,1.3256000000000001,29.291,50.930600000000005,24.79005,0.07955000000000002,55.34010000000001,0.602403648307956,42.49885,3.7036,40.1669,3.4104,63.32600000000001,3.625612845849805,-1.4726333333333335,0.20819396551724142,15.948799999999999,54.317899999999995,23.2846,36.3348,29.487999999999996,3.1468000000000003,54.4531,61.5702,12.5,40.705000000000005,1.1428333333333334,1.9827653061224488,42.4583,6.3822,43.00919375,30.00785,25.774292156862742,24.0616,1.724086956521739,54.08454545454546,1.0777683545724,53.2422,-1.4396,15.511550000000002,59.34,79.00580000000001,26.41078,41.5498,51.354166666666664,0.45987272727272716,59.5867,86.13714166666668,57.9815,47.32437142857143,64.3485,29.269250000000003,30.8907,71.00189999999999,54.7134,86.977425,-0.5967,37.6435,42.57573991059546,0.483,37.91563408569048,56.7039,41.094500000000004,40.8283,52.222199999999994,46.7599,60.6444,24.897018181818183,24.74171111111111,19.6603,55.9747,52.68000000000001,50.10617500000001,22.622141666666664,36.3005,37.749,71.375,52.78810000000001,5.81,33.1971,40.408500000000004,13.99,0.4787499999999999,33.4326,0.80415,50.655433333333335,52.074299999999994,53.021446310048084,15.182,24.160087829954705,0.8789999999999999,58.886700000000005,23.1622,35.824,1.303,63.7764,15.551499999999999,6.77265,36.6417,17.46745,51.24634375,12.47775,0.617,63.97997835701883,49.729800000000004
89,deberta-v1-base,9.707,36.424391666666665,16.493199999999998,27.8148,61.34084999999999,49.234899999999996,47.443999999999996,12.391,86.5162,2.291135272811232,21.839666666666666,5.291715345280422,20.1112,15.0437,14.1073,18.8867,42.912099999999995,34.139213602550484,6.1186,20.0977,72.43185000000001,44.9935,-4.1644,0.0,88.8232421875,41.4111,73.52539999999999,50.3041,0.6173,29.645500000000002,47.1077,24.2529,4.99315,50.282700000000006,0.6364917924789526,37.3257,6.26225,43.8392,4.3155,45.739999999999995,0.6635519762845846,1.3330083333333334,0.014853448275862062,71.9058,55.5779,23.2979,40.6787,50.711600000000004,2.7491000000000003,52.4707,56.7438,1.7500000000000002,10.449,0.4345,1.4814285714285715,39.6137,5.7684,46.53591874999999,29.367699999999996,26.593768627450988,23.8979,1.6886956521739132,54.8209090909091,1.397455033079394,40.1123,-0.7926000000000001,12.36,57.91,78.8304,27.92091,39.210536363636365,52.956250000000004,1.293036363636364,45.7095,84.78555833333331,62.785999999999994,51.33381428571428,65.1899,28.31595,30.222700000000003,67.082,54.6497,87.16922500000001,-2.1623,38.3758,34.01199943443422,0.183,37.04526355152567,49.9409,42.131299999999996,44.7604,46.6508,38.153,54.8474,22.93403636363636,21.16353888888889,26.262600000000003,41.3236,46.9185,50.230725,31.61703333333334,37.1117,40.1416,73.25,51.9775,0.27799999999999997,35.5062,40.7468,6.6290000000000004,0.25225,43.0762,3.02425,52.46339999999999,50.294000000000004,56.48734097311885,3.556,13.210041621308836,0.156,56.6113,21.8686,41.382200000000005,1.076,64.8262,16.365199999999998,6.2346,51.3324,18.56669285714286,42.639700000000005,3.433375,0.027999999999999997,59.59568670216151,51.314400000000006
90,Arabert-all-nli-triplet-Matryoshka,12.089,39.74725000000001,17.3833,33.5362,57.8375625,48.3142,47.1701,15.921,84.5988,5.017975,9.429039893617015,1.4026518719806746,21.435499999999998,15.0496,18.1535,17.5781,29.890099999999997,34.4846,9.6483,20.415,70.75415000000001,42.8043,-1.3969,0.083,15.493199999999998,40.0488,62.6074,50.1351,4.0265,28.4841,49.7817,26.0303,3.96855,46.0071,9.56746482420558,57.70835000000001,3.5718,40.0835,4.0680000000000005,71.708,8.30562865612648,7.0436499999999995,8.71791379310345,14.0003,53.6851,23.2181,42.2624,32.250099999999996,3.3726,54.9561,56.5325,19.5,36.321,2.0506666666666664,9.08909183673469,31.0711,3.5568000000000004,43.92249375000001,29.3277,21.305177450980395,23.1878,1.5526086956521739,54.53,14.142890866388298,50.3711,2.9257999999999997,23.553375,46.3433,80.2632,25.935809999999996,55.988890909090905,50.1375,13.965845454545455,57.6356,84.19674166666668,58.5317,51.62363571428571,62.737500000000004,29.18725,32.6316,68.8161,63.121,88.55760000000001,1.6667999999999998,36.8735,17.2291,1.7309999999999999,5.759283756345179,57.64441663261227,42.9561,69.67060431422327,51.95037157769884,57.36607721958864,70.0994395240558,28.456,34.30293888888889,6.16935,61.592426810014366,56.265100000000004,50.16355,35.862783333333326,35.8538,36.3672,72.375,52.54879999999999,1.677,78.0327,41.4071,20.241,0.7915,36.6797,1.8114000000000001,52.783500000000004,54.048300000000005,49.0447,7.265000000000001,4.5475419642857124,1.212,52.280300000000004,20.472299999999997,35.1211,1.7819999999999998,74.7241,14.699699999999998,6.414766666666666,39.6064,18.917478571428568,54.934650000000005,15.2621875,3.193,55.783696428571425,50.1773
91,Marbert-all-nli-triplet-Matryoshka,10.093,39.37078333333333,12.4566,29.1205,62.82082499999999,48.551,46.237899999999996,13.420000000000002,83.9069,1.5297749999999999,5.731555851063827,0.3563098429951683,22.9192,12.2309,18.8536,16.9482,32.6374,31.9501,8.0807,20.639599999999998,70.96615,42.408275,-0.2107,0.0,15.5371,40.8447,71.3672,50.259,2.1517999999999997,27.9951,53.767900000000004,26.865250000000003,-1.7036499999999999,52.787099999999995,4.083964942528814,51.562949999999994,2.78565,40.6449,4.3525,69.23899999999999,6.869447233201578,-0.1487249999999998,3.1949405172413794,14.3823,54.190799999999996,23.0319,40.6787,36.4369,2.2877,53.1104,62.1691,8.25,20.906,1.2287777777777777,5.491551020408165,29.0167,5.9904,44.589887499999996,30.135524999999998,22.97067647058824,21.6372,1.1707826086956519,54.72272727272727,7.273375939457203,52.646499999999996,1.1152,14.93455,46.7733,74.5906,23.87213,45.80168181818182,51.089583333333344,6.253745454545455,57.056,85.55989166666667,60.81379999999999,50.81122857142857,62.972300000000004,35.55265,33.8057,70.1083,59.0446,86.27795,-1.418,38.8909,17.7653,1.13,4.373053299492384,65.80163441928238,41.599599999999995,63.00297824477175,52.23198766098021,59.2261024017655,70.01912156519296,31.685736363636362,27.262288888888893,8.2942,61.16768766134144,49.4058,50.10255,35.89794166666667,36.875,36.543,70.125,52.026399999999995,1.085,67.7478,39.5394,11.699,0.15575,37.0947,1.4242000000000001,53.295700000000004,54.589600000000004,55.6041,5.276,3.1490178571428573,1.5270000000000001,54.8926,20.6982,42.681599999999996,1.9300000000000002,78.233,14.3334,6.791733333333333,36.9448,18.564864285714286,45.716493750000005,6.532437499999999,1.657,56.273375,49.614000000000004
92,sbert_large_mt_nlu_ru,11.759,36.415475,15.8324,31.6185,57.9460875,46.6827,48.2583,15.623000000000001,84.3939,2.422325,4.229375000000003,0.2825828502415454,27.514,14.4841,16.9969,16.9043,38.022,36.806588735387884,8.3649,20.332,70.61569999999999,43.08775,0.0797,0.0,54.63869999999999,42.8955,73.2715,49.9099,1.5452000000000001,28.313,39.7858,24.5093,0.30745,54.8145,2.360732973534229,42.915749999999996,1.6333,40.4401,6.7286,63.834,7.1588833992094925,-5.210175,0.5726215517241375,14.1719,56.236,17.5399,22.8507,35.0268,4.2955,55.6543,60.412699999999994,5.75,21.071,0.8209444444444445,2.690336734693879,45.6804,8.724400000000001,39.88776875000001,30.09350624999999,13.645452941176469,23.7572,1.8013913043478265,54.059999999999995,4.816671294363254,47.1582,-0.36210000000000003,14.99035,38.2033,76.60820000000001,21.74296,48.82539090909091,52.67083333333334,2.1040818181818186,56.128299999999996,87.452975,63.6374,49.404507142857135,61.55779999999999,31.85945,33.785399999999996,68.0899,54.2038,84.89915,-1.1587999999999998,39.3018,56.14072456083699,0.372,4.9384593908629455,65.9096,44.9159,48.13,48.0436,46.603899999999996,65.337,19.48545454545454,22.564822222222222,6.372400000000001,58.8135,54.42550000000001,50.3003,22.686724999999996,36.6249,37.1045,37.75,52.3193,0.0,32.9189,43.143,8.951,0.5125000000000001,28.886699999999998,3.6068500000000006,49.33113333333334,50.6065,51.972956137249085,7.164,1.8292098214285717,0.167,56.20119999999999,15.646799999999999,49.1376,2.044,74.7902,14.923300000000001,7.223066666666666,39.8649,18.991,47.094125,6.7475000000000005,0.707,64.65302545241933,48.2322
93,sbert_large_nlu_ru,19.375999999999998,35.293,16.467200000000002,31.0649,57.346462499999994,47.1767,46.4005,17.294,83.8762,2.1698749999999998,3.3412446808510623,0.21821926328502378,26.2631,15.447099999999999,12.603700000000002,19.2041,35.8242,35.844845908607866,7.4403999999999995,20.0635,71.05090000000001,42.02375,-2.1698,0.0,53.813500000000005,41.362300000000005,74.2432,50.0,0.8710000000000001,26.8337,32.5095,24.37745,4.91835,57.1025,2.643067890949471,31.23365,1.9237999999999997,41.4643,6.4769,49.874,6.74795454545454,-1.5565083333333336,0.33473017241379305,14.599599999999999,53.0708,15.6915,23.1222,35.2998,4.3347999999999995,54.516600000000004,58.314,7.250000000000001,22.421,0.4132777777777778,2.138081632653061,40.7024,7.361800000000001,41.10573125,30.2817625,11.764512745098035,24.988599999999998,1.7754782608695654,54.209090909090904,5.368977557411271,51.220699999999994,3.3841,11.86845,39.4133,74.4444,21.304669999999998,51.58881818181818,52.79791666666668,1.3148181818181819,59.292,86.57910833333334,68.93430000000001,49.42270714285714,64.1117,33.24315,30.668,67.2771,53.82169999999999,84.94609999999999,0.45570000000000005,39.9478,46.81300860229256,0.23500000000000001,4.812570050761419,58.8573,44.500299999999996,31.4807,37.108200000000004,36.649,58.2549,19.470354545454544,27.506672222222218,6.289600000000001,46.7987,34.1195,50.170899999999996,22.159883333333333,36.870799999999996,35.6299,38.75,51.581999999999994,0.017,15.3427,42.5522,6.8709999999999996,0.1565,23.8037,3.42685,50.228899999999996,50.70400000000001,50.166261874697426,3.914,1.6613401785714286,0.194,57.76369999999999,15.770000000000001,48.2753,1.4409999999999998,73.9826,15.1999,4.906933333333333,45.6421,19.300742857142854,44.077037499999996,5.074124999999999,0.377,60.58852740390074,47.954299999999996
94,ternary-weight-embedding,14.834,36.251533333333334,7.588699999999999,32.1106,62.1353125,47.562599999999996,45.7884,4.832,85.7418,0.186,2.1203750000000006,0.16907451690821274,17.058799999999998,10.268099999999999,18.0692,17.3877,29.3407,34.5005,10.3101,19.5166,71.99295,42.644475,1.9186,82.819,49.0625,41.079100000000004,40.4004,49.741,1.4558,27.4939,56.303599999999996,24.83885,-2.9595,44.3375,0.7609893919636378,52.5937,3.9673,39.1426,3.5397,40.418,4.573778260869559,1.192616666666667,0.08386379310344827,13.330300000000001,52.609700000000004,22.872300000000003,23.2579,62.400299999999994,2.1404,51.543000000000006,58.1933,9.000000000000002,10.854,0.3827222222222223,1.8416530612244888,37.1905,5.0109,37.32798749999999,26.19625,30.77105,22.1333,1.6670434782608698,53.81181818181818,2.1269555323590796,39.130900000000004,-2.5105,14.338824999999996,47.660000000000004,83.99119999999999,24.15822,35.188072727272726,51.65833333333334,2.334609090909091,47.8376,84.90086666666666,54.87689999999999,48.205499999999994,63.956599999999995,26.028850000000002,33.6842,72.5105,53.757999999999996,86.57595,3.3487000000000005,37.987300000000005,19.2568,0.257,2.255371065989847,52.4853,40.232800000000005,46.5666,58.2034,51.6049,57.0453,18.666054545454543,24.647877777777776,83.39129020701186,52.1587,49.3318,50.039049999999996,26.996458333333333,36.7323,35.9033,60.62499999999999,50.873999999999995,2.1430000000000002,41.6507,37.5317,8.424,0.45575,31.401400000000002,1.19055,48.131233333333334,68.38732925233572,48.9154,6.304,1.1327053571428571,0.18,53.256800000000005,19.2813,22.3331,1.8950000000000002,68.4552,22.6322,4.775683333333333,32.4904,16.369057142857145,45.3759375,4.34075,0.182,54.15468571428572,50.5947
95,jina-embeddings-v2-base-en,10.48,34.148325,3.543,28.8229,51.7325625,47.1547,47.4875,44.181,80.3765,0.01905,1.0345984042553196,0.21834516908212528,20.0592,5.7369,0.625,17.6221,28.6264,29.489900000000002,3.1522,21.284200000000002,68.83930000000001,36.099575,-1.1467,0.0,23.857400000000002,36.411100000000005,15.1611,49.2568,0.168,26.784799999999997,12.1841,21.3257,1.7444000000000002,37.4735,0.09196932290156971,21.4487,0.6640499999999999,36.692,2.1189,2.0,0.23401798418972328,-2.111358333333333,0.0506706896551724,31.276500000000002,52.139,18.8032,7.330299999999999,31.861099999999997,3.1959,50.2686,52.6019,0.25,1.268,0.018055555555555554,1.1488775510204088,31.3696,1.2799,22.91490625,25.3374625,6.267943137254904,15.453,0.38130434782608696,51.630909090909086,0.1558219728601251,46.4307,0.3801,1.0183,26.9067,7.9998,14.861529999999998,0.8482272727272729,39.71666666666667,0.21077272727272728,47.3475,74.30974166666667,50.9731,46.572471428571426,64.5305,25.9803,26.6802,66.25959999999999,57.706999999999994,86.571075,-4.1564,36.2919,18.6032,19.863,1.4042695431472079,79.6487740813199,36.825599999999994,74.27447427941591,84.17947648159536,78.80745014464101,87.55320285299192,88.87813323759015,-1.047677777777778,4.96915,84.84429717949759,10.9332,50.153800000000004,14.272708333333334,34.9054,29.0186,51.0,50.21,0.5640000000000001,95.30034785910676,35.0735,0.241,0.06775,20.8203,0.30345,50.4927,54.4704,44.8037,65.913,0.1165321428571429,0.047,73.3474,10.6571,19.2085,0.602,86.08681215460771,15.338099999999999,2.4654166666666666,21.554100000000002,8.773928571428574,69.8727875,44.826625,0.123,51.40678928571428,50.1591
96,bge-multilingual-gemma2,,,,78.62041803111894,89.47761194029852,,,77.36555747844541,,,,,,,,,,,,,,,,77.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.48815165876778,67.23960512566751,79.81338264963014,,,,,,,,,,,,,,,,67.24297712134376,70.14158727060726,,,77.77327935222672,95.43345251568122,,,,,,26.93150756480961,,82.66085892322664,,77.71091257651071,87.44662352358895,83.48313793311584,87.63145141246594,91.18282119920893,,80.87063761195603,87.25208310840168,,,,,,,,,91.2326885940691,,,,,,,67.47921173708028,,64.26928884606035,,,87.34339999999999,,,,87.00849868076658,,,,,,,,,
97,gme-Qwen2-VL-2B-Instruct,,,,,72.55223880597015,,,61.524,,,,,,,,,,,,,,,,78.34299999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6492938802959,,,,,,,,,,,,,,,,,,,,,,,,,,,23.172,,73.98553311584509,,72.05290668592296,84.4847436140129,77.91329577609622,87.62293916855751,88.78668529808967,,76.83296022489624,83.3985199217591,,,,,,,,,97.73324334051959,,,,,,,66.73038448968596,,59.243,,,88.7576,,,,84.05164646221583,,,,,,,,,
98,ember-v1,,,,,76.05970149253731,,,64.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4142568930733,,,,,,,,,,,,,,,,,,,,,,,,,,,19.580000000000002,,81.74697270664319,,78.51011398910948,86.62037823380983,83.05697553913335,88.38581627185445,87.90311138579116,,,87.76870289783061,,,,,,,,,96.83057412333741,,,,,,,,,64.13799999999999,,,71.4178,,,,85.9835303311168,,,,,,,,,
99,inf-retriever-v1,37.727,,,,,,,84.855,,,,,,,,,,,,,,,,87.77000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.75,96.17999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.775999999999996,,,,,,,,,,,,,,,,,,,7.768,,,94.219,,,,,,,75.09700000000001,,1.6889999999999998,,,,79.29899999999999,,,,,,,,75.61099999999999,,
100,LLM2Vec-Meta-Llama-3-8B-Instruct-mntp-unsup-simcse,,,,,75.70149253731343,,,51.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.01344989912575,,,,,,,,,,,,,,,,,,,,,,,,,,,10.388,,72.15850185456762,,61.59518395985063,79.71131323749228,72.10974664733891,82.17899407125657,85.44343473477939,,,77.44151296326804,,,,,,,,,88.1421623503371,,,,,,,,,63.343,,,71.8488,,,,79.29963896460292,,,,,,,,,
101,LLM2Vec-Llama-2-7b-chat-hf-mntp-unsup-simcse,,,,,76.91044776119402,,,47.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.83994620040349,,,,,,,,,,,,,,,,,,,,,,,,,,,10.001,,71.76588896280093,,65.3943089429597,79.26435573752327,72.98102120833857,82.72040157931015,86.69902762920725,,,78.32422438643496,,,,,,,,,87.57401607596607,,,,,,,,,60.672000000000004,,,71.8126,,,,80.94267715916922,,,,,,,,,
102,LLM2Vec-Sheared-LLaMA-mntp-unsup-simcse,,,,,72.92537313432835,,,43.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.99327505043712,,,,,,,,,,,,,,,,,,,,,,,,,,,5.531,,69.34396953516386,,60.094374065360746,72.51503781013379,66.6954698644186,77.69462578028768,81.67242768943406,,,73.36074244064153,,,,,,,,,77.36426466374054,,,,,,,,,56.041,,,68.405,,,,77.72774861009667,,,,,,,,,
103,zpoint_large_embedding_zh,,,,,62.809000000000005,,,,,,,,,,,,,,,,,,,89.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.34482829304406,,,,,,,,,,,,,,,,,69.29054152015013,,,,,,,,,,,,,,,,,,
104,xiaobu-embedding-v2,,,,,,,,,,,,,,,,,,,,,,,,89.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.45460659045055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.05184068558792,,,,,,,,,,,,,,,,,69.03398835347575,,,,,,,,,,,,,,,,,,
105,Conan-embedding-v1,,,,,,,,,,,,,,,,,,,,,,,,92.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.13718897108272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.24426700767087,,,,,,,,,,,,,,,,,68.35595092507496,,,,,,,,,,,,,,,,,,
106,MicroLlama-text-embedding,,,,,73.80605965673878,56.81659433257183,49.94804999366301,35.442,,,,,,32.876466058527356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.05648957632818,34.17461183286095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Dmeta-embedding-zh-small,,,,,62.61595,,,,,,,,,,,,,,,,,,,75.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.28305,,,,,,,,,,,,,,,,,53.680749999999996,,,,,,,,,,,,,,,,,,,,79.0869194735025,,,,,,,,,,,,,,,,,66.1093201711458,,,,,,,,,,,,,,,,,,
108,MiniCPM-Embedding,,,,,,,,64.65,,,,,,,,,,,,,,,,92.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.32,,,,,,,,,,,,,,,,
109,xiaobu-embedding,,,,,,,,,,,,,,,,,,,,,,,,87.68599999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.86819098856758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.1850043859317,,,,,,,,,,,,,,,,,66.59971552953814,,,,,,,,,,,,,,,,,,
110,gte-base-zh,,,,,58.285849999999996,,,,,,,,,,,,,,,,,,,75.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.49675,,,,,,,,,,,,,,,,,51.89285,,,,,,,,,,,,,,,,,,,,81.46211495319093,,,,,,,,,,,,,,,,,66.36295416100998,,,,,,,,,,,,,,,,,,
111,bge-base-zh-v1.5,,,,,59.6948,,,,,,,,,,,,,,,,,,,74.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.7738,,,,,,,,,,,,,,,,,52.23405000000001,,,,,,,,,,,,,,,,,,,,78.3059741794318,,,,,,,,,,,,,,,,,66.49036351687309,,,,,,,,,,,,,,,,,,
112,stella-mrl-large-zh-v3.5-1792d,,,,,61.7962,,,,,,,,,,,,,,,,,,,81.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.96149593569953,,,,,,,,,,,,,,,,,66.43391960680063,,,,,,,,,,,,,,,,,,
113,bge-large-zh-v1.5,,,,,59.5647,,,,,,,,,,,,,,,,,,,73.35199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.20245,,,,,,,,,,,,,,,,,52.8562,,,,,,,,,,,,,,,,,,,,78.69852268407135,,,,,,,,,,,,,,,,,65.73681657910862,,,,,,,,,,,,,,,,,,
114,Yinka,,,,,,,,,,,,,,,,,,,,,,,,85.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.96032279757901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.23602286949782,,,,,,,,,,,,,,,,,67.05266891356277,,,,,,,,,,,,,,,,,,
115,gte-large-zh,,,,,56.4368,,,,,,,,,,,,,,,,,,,88.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.868850000000005,,,,,,,,,,,,,,,,,51.735350000000004,,,,,,,,,,,,,,,,,,,,79.68425102631514,,,,,,,,,,,,,,,,,65.8563449629786,,,,,,,,,,,,,,,,,,
116,m3e-base,,,,,65.3333,,,,,,,,,,,,,,,,,,,66.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.01485,,,,,,,,,,,,,,,,,47.599000000000004,,,,,,,,,,,,,,,,,,,,76.96842621449035,,,,,,,,,,,,,,,,,66.02823048262164,,,,,,,,,,,,,,,,,,
117,bge-large-zh,,,,,,,,,,,,,,,,,,,,,,,,74.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.92539854340171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.51428925575037,,,,,,,,,,,,,,,,,66.19296666644753,,,,,,,,,,,,,,,,,,
118,bge-base-zh,,,,,,,,,,,,,,,,,,,,,,,,72.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.14388811906832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.65683668845874,,,,,,,,,,,,,,,,,66.49235701360891,,,,,,,,,,,,,,,,,,
119,text2vec-base-chinese,,,,,60.37045,,,,,,,,,,,,,,,,,,,44.806000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8539,,,,,,,,,,,,,,,,,50.97085,,,,,,,,,,,,,,,,,,,,79.29571136543504,,,,,,,,,,,,,,,,,65.94963614048237,,,,,,,,,,,,,,,,,,
120,bge-small-zh,,,,,,,,,,,,,,,,,,,,,,,,68.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.80987065801631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.47779591499616,,,,,,,,,,,,,,,,,66.19656934174716,,,,,,,,,,,,,,,,,,
121,bge-small-zh-v1.5,,,,,56.790699999999994,,,,,,,,,,,,,,,,,,,70.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.01875,,,,,,,,,,,,,,,,,49.12665,,,,,,,,,,,,,,,,,,,,76.73034692358996,,,,,,,,,,,,,,,,,65.89514091706208,,,,,,,,,,,,,,,,,,
122,gte-small-zh,,,,,62.16589999999999,,,,,,,,,,,,,,,,,,,61.651999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.828900000000004,,,,,,,,,,,,,,,,,48.94765,,,,,,,,,,,,,,,,,,,,76.51424826130031,,,,,,,,,,,,,,,,,65.38779931543048,,,,,,,,,,,,,,,,,,
123,e5-R-mistral-7b,,,,,,,,58.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.259999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.399,,,,,,,,,,,,,,,,
124,text2vec-base-chinese-paraphrase,,,,,58.25359999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2497,,,,,,,,,,,,,,,,,54.05035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
