Model Name,URL,fullname,Parameters,arc:challenge|25,hellaswag|10,MMLU_average,MMLU_abstract_algebra,MMLU_anatomy,MMLU_astronomy,MMLU_business_ethics,MMLU_clinical_knowledge,MMLU_college_biology,MMLU_college_chemistry,MMLU_college_computer_science,MMLU_college_mathematics,MMLU_college_medicine,MMLU_college_physics,MMLU_computer_security,MMLU_conceptual_physics,MMLU_econometrics,MMLU_electrical_engineering,MMLU_elementary_mathematics,MMLU_formal_logic,MMLU_global_facts,MMLU_high_school_biology,MMLU_high_school_chemistry,MMLU_high_school_computer_science,MMLU_high_school_european_history,MMLU_high_school_geography,MMLU_high_school_government_and_politics,MMLU_high_school_macroeconomics,MMLU_high_school_mathematics,MMLU_high_school_microeconomics,MMLU_high_school_physics,MMLU_high_school_psychology,MMLU_high_school_statistics,MMLU_high_school_us_history,MMLU_high_school_world_history,MMLU_human_aging,MMLU_human_sexuality,MMLU_international_law,MMLU_jurisprudence,MMLU_logical_fallacies,MMLU_machine_learning,MMLU_management,MMLU_marketing,MMLU_medical_genetics,MMLU_miscellaneous,MMLU_moral_disputes,MMLU_moral_scenarios,MMLU_nutrition,MMLU_philosophy,MMLU_prehistory,MMLU_professional_accounting,MMLU_professional_law,MMLU_professional_medicine,MMLU_professional_psychology,MMLU_public_relations,MMLU_security_studies,MMLU_sociology,MMLU_us_foreign_policy,MMLU_virology,MMLU_world_religions
dulia-13b-8k-alpha,https://huggingface.co/duliadotio/dulia-13b-8k-alpha,duliadotio/dulia-13b-8k-alpha,13,0.557167235,0.613821948,0.568690479,0.35,0.488888889,0.625,0.58,0.596226415,0.618055556,0.45,0.42,0.28,0.49132948,0.31372549,0.71,0.429787234,0.263157895,0.537931034,0.335978836,0.30952381,0.38,0.683870968,0.477832512,0.62,0.715151515,0.727272727,0.777202073,0.561538462,0.318518519,0.575630252,0.324503311,0.750458716,0.37962963,0.789215686,0.776371308,0.64573991,0.641221374,0.801652893,0.722222222,0.668711656,0.357142857,0.708737864,0.807692308,0.59,0.771392082,0.664739884,0.376536313,0.62745098,0.646302251,0.669753086,0.439716312,0.417209909,0.518382353,0.580065359,0.618181818,0.693877551,0.756218905,0.8,0.457831325,0.777777778
Noromaid-13b-v0.3,https://huggingface.co/NeverSleep/Noromaid-13b-v0.3,NeverSleep/Noromaid-13b-v0.3,13,0.597269625,0.64797849,0.568641413,0.36,0.488888889,0.526315789,0.59,0.60754717,0.611111111,0.39,0.49,0.38,0.531791908,0.235294118,0.68,0.442553191,0.324561404,0.496551724,0.351851852,0.373015873,0.37,0.664516129,0.458128079,0.52,0.672727273,0.732323232,0.829015544,0.543589744,0.322222222,0.579831933,0.350993377,0.746788991,0.416666667,0.789215686,0.755274262,0.68161435,0.648854962,0.727272727,0.740740741,0.674846626,0.357142857,0.737864078,0.799145299,0.59,0.75862069,0.647398844,0.459217877,0.653594771,0.63022508,0.62654321,0.443262411,0.433507171,0.540441176,0.571895425,0.609090909,0.632653061,0.756218905,0.82,0.463855422,0.777777778
llama2-platypus-llama2-chat-13B-hf,https://huggingface.co/chickencaesar/llama2-platypus-llama2-chat-13B-hf,chickencaesar/llama2-platypus-llama2-chat-13B-hf,13,0.567406143,0.622784306,0.568614808,0.37,0.511111111,0.513157895,0.55,0.59245283,0.597222222,0.48,0.43,0.35,0.572254335,0.254901961,0.71,0.446808511,0.271929825,0.503448276,0.354497354,0.349206349,0.33,0.65483871,0.45320197,0.53,0.684848485,0.707070707,0.808290155,0.533333333,0.333333333,0.596638655,0.344370861,0.776146789,0.444444444,0.774509804,0.767932489,0.66367713,0.610687023,0.73553719,0.759259259,0.680981595,0.357142857,0.747572816,0.773504274,0.6,0.766283525,0.62716763,0.369832402,0.637254902,0.675241158,0.651234568,0.436170213,0.464146023,0.610294118,0.588235294,0.654545455,0.632653061,0.726368159,0.8,0.457831325,0.789473684
DeepCode-7B-Aurora-v12,https://huggingface.co/ALBADDAWI/DeepCode-7B-Aurora-v12,ALBADDAWI/DeepCode-7B-Aurora-v12,7,0.526450512,0.548695479,0.568533341,0.35,0.4,0.638157895,0.56,0.554716981,0.604166667,0.52,0.48,0.47,0.554913295,0.421568627,0.68,0.642553191,0.48245614,0.627586207,0.582010582,0.547619048,0.31,0.625806452,0.527093596,0.72,0.703030303,0.702020202,0.67357513,0.569230769,0.418518519,0.68487395,0.443708609,0.733944954,0.569444444,0.549019608,0.666666667,0.551569507,0.595419847,0.67768595,0.62037037,0.650306748,0.508928571,0.689320388,0.816239316,0.63,0.681992337,0.557803468,0.32849162,0.562091503,0.588424437,0.527777778,0.411347518,0.389830508,0.422794118,0.513071895,0.590909091,0.648979592,0.76119403,0.71,0.403614458,0.555555556
form1,https://huggingface.co/aboros98/form1,aboros98/form1,,0.57337884,0.572794264,0.568275749,0.26,0.407407407,0.539473684,0.54,0.611320755,0.604166667,0.46,0.39,0.38,0.566473988,0.333333333,0.68,0.50212766,0.359649123,0.544827586,0.412698413,0.373015873,0.45,0.703225806,0.487684729,0.61,0.648484848,0.757575758,0.787564767,0.571794872,0.307407407,0.605042017,0.38410596,0.779816514,0.546296296,0.642156863,0.729957806,0.614349776,0.709923664,0.73553719,0.731481481,0.742331288,0.4375,0.699029126,0.841880342,0.57,0.683269476,0.641618497,0.22122905,0.614379085,0.643086817,0.601851852,0.404255319,0.41851369,0.470588235,0.557189542,0.681818182,0.681632653,0.76119403,0.74,0.5,0.713450292
deepseek-math-7b-rl,https://huggingface.co/deepseek-ai/deepseek-math-7b-rl,deepseek-ai/deepseek-math-7b-rl,7,0.52559727,0.548894643,0.568103409,0.35,0.4,0.631578947,0.56,0.543396226,0.569444444,0.51,0.47,0.5,0.543352601,0.431372549,0.67,0.655319149,0.464912281,0.627586207,0.582010582,0.53968254,0.32,0.638709677,0.532019704,0.74,0.690909091,0.707070707,0.678756477,0.569230769,0.422222222,0.693277311,0.430463576,0.741284404,0.560185185,0.558823529,0.679324895,0.556053812,0.58778626,0.652892562,0.611111111,0.662576687,0.508928571,0.689320388,0.816239316,0.64,0.675606641,0.552023121,0.326256983,0.552287582,0.591639871,0.530864198,0.404255319,0.390482399,0.426470588,0.509803922,0.590909091,0.657142857,0.751243781,0.71,0.415662651,0.561403509
EnsembleV5-Nova-13B,https://huggingface.co/PulsarAI/EnsembleV5-Nova-13B,PulsarAI/EnsembleV5-Nova-13B,13,0.578498294,0.621788488,0.567884197,0.29,0.481481481,0.578947368,0.58,0.603773585,0.652777778,0.44,0.44,0.33,0.543352601,0.382352941,0.63,0.463829787,0.307017544,0.44137931,0.378306878,0.404761905,0.33,0.658064516,0.433497537,0.63,0.721212121,0.762626263,0.839378238,0.615384615,0.32962963,0.630252101,0.311258278,0.8,0.513888889,0.81372549,0.776371308,0.627802691,0.633587786,0.652892562,0.62037037,0.680981595,0.321428571,0.757281553,0.799145299,0.59,0.75862069,0.62716763,0.384357542,0.604575163,0.646302251,0.641975309,0.443262411,0.443937419,0.591911765,0.575163399,0.645454545,0.571428571,0.676616915,0.75,0.445783133,0.766081871
speechless-orca-platypus-coig-lite-4k-0.6e-13b,https://huggingface.co/uukuguy/speechless-orca-platypus-coig-lite-4k-0.6e-13b,uukuguy/speechless-orca-platypus-coig-lite-4k-0.6e-13b,13,0.534129693,0.596494722,0.567729472,0.3,0.481481481,0.605263158,0.56,0.633962264,0.645833333,0.52,0.44,0.32,0.566473988,0.411764706,0.67,0.468085106,0.298245614,0.462068966,0.325396825,0.380952381,0.31,0.648387097,0.472906404,0.56,0.709090909,0.717171717,0.813471503,0.607692308,0.307407407,0.605042017,0.337748344,0.755963303,0.527777778,0.81372549,0.784810127,0.632286996,0.648854962,0.67768595,0.722222222,0.656441718,0.276785714,0.708737864,0.760683761,0.52,0.727969349,0.647398844,0.491620112,0.58496732,0.617363344,0.638888889,0.421985816,0.443285528,0.569852941,0.547385621,0.590909091,0.669387755,0.736318408,0.82,0.457831325,0.730994152
Senko-11B-v1,https://huggingface.co/Sao10K/Senko-11B-v1,Sao10K/Senko-11B-v1,11,0.343856655,0.343457479,0.567717261,0.24,0.474074074,0.697368421,0.7,0.61509434,0.666666667,0.4,0.37,0.36,0.514450867,0.31372549,0.63,0.527659574,0.403508772,0.420689655,0.481481481,0.396825397,0.33,0.7,0.39408867,0.6,0.781818182,0.752525253,0.813471503,0.584615385,0.311111111,0.617647059,0.344370861,0.730275229,0.439814815,0.691176471,0.746835443,0.614349776,0.603053435,0.760330579,0.703703704,0.674846626,0.419642857,0.757281553,0.730769231,0.67,0.655172414,0.650289017,0.263687151,0.64379085,0.623794212,0.648148148,0.453900709,0.44589309,0.448529412,0.620915033,0.581818182,0.653061224,0.810945274,0.71,0.5,0.666666667
test-case-3,https://huggingface.co/NLUHOPOE/test-case-3,NLUHOPOE/test-case-3,,0.534129693,0.604660426,0.567676054,0.31,0.540740741,0.578947368,0.62,0.622641509,0.583333333,0.4,0.44,0.38,0.537572254,0.401960784,0.73,0.455319149,0.429824561,0.482758621,0.399470899,0.333333333,0.37,0.667741935,0.413793103,0.61,0.739393939,0.752525253,0.81865285,0.546153846,0.274074074,0.596638655,0.331125828,0.75412844,0.384259259,0.754901961,0.742616034,0.64573991,0.633587786,0.73553719,0.712962963,0.680981595,0.375,0.708737864,0.807692308,0.59,0.779054917,0.647398844,0.202234637,0.620915033,0.61414791,0.666666667,0.390070922,0.403520209,0.529411765,0.596405229,0.618181818,0.587755102,0.776119403,0.78,0.469879518,0.783625731
a,https://huggingface.co/Weyaxi/a,Weyaxi/a,,0.59556314,0.667695678,0.567644712,0.31,0.525925926,0.611842105,0.52,0.566037736,0.652777778,0.36,0.34,0.28,0.549132948,0.343137255,0.66,0.510638298,0.394736842,0.482758621,0.378306878,0.317460317,0.4,0.712903226,0.379310345,0.58,0.745454545,0.732323232,0.823834197,0.51025641,0.266666667,0.575630252,0.304635762,0.776146789,0.467592593,0.808823529,0.818565401,0.623318386,0.664122137,0.752066116,0.666666667,0.63190184,0.446428571,0.708737864,0.833333333,0.57,0.766283525,0.604046243,0.240223464,0.607843137,0.655948553,0.672839506,0.429078014,0.428943937,0.588235294,0.580065359,0.672727273,0.665306122,0.786069652,0.82,0.493975904,0.742690058
EXPERIMENT-SFT-m7b2-1-merged,https://huggingface.co/G-reen/EXPERIMENT-SFT-m7b2-1-merged,G-reen/EXPERIMENT-SFT-m7b2-1-merged,7,0.541808874,0.602867955,0.567609139,0.29,0.474074074,0.585526316,0.49,0.633962264,0.611111111,0.4,0.46,0.39,0.531791908,0.333333333,0.72,0.480851064,0.377192982,0.455172414,0.37037037,0.420634921,0.36,0.664516129,0.45320197,0.6,0.654545455,0.686868687,0.81865285,0.543589744,0.259259259,0.546218487,0.357615894,0.735779817,0.425925926,0.715686275,0.729957806,0.641255605,0.664122137,0.727272727,0.712962963,0.680981595,0.482142857,0.718446602,0.820512821,0.62,0.753512133,0.641618497,0.355307263,0.630718954,0.652733119,0.617283951,0.436170213,0.413298566,0.558823529,0.555555556,0.645454545,0.657142857,0.7960199,0.79,0.463855422,0.742690058
openchat_v3.1,https://huggingface.co/openchat/openchat_v3.1,openchat/openchat_v3.1,,0.565699659,0.628560048,0.567554717,0.31,0.496296296,0.546052632,0.54,0.626415094,0.611111111,0.44,0.48,0.35,0.537572254,0.323529412,0.72,0.425531915,0.271929825,0.503448276,0.328042328,0.380952381,0.39,0.687096774,0.467980296,0.6,0.666666667,0.712121212,0.803108808,0.543589744,0.296296296,0.584033613,0.317880795,0.75412844,0.490740741,0.735294118,0.721518987,0.64573991,0.648854962,0.719008264,0.722222222,0.674846626,0.3125,0.708737864,0.803418803,0.56,0.761174968,0.650289017,0.460335196,0.617647059,0.652733119,0.638888889,0.418439716,0.423076923,0.591911765,0.560457516,0.663636364,0.648979592,0.746268657,0.83,0.469879518,0.760233918
qCammel-13,https://huggingface.co/augtoma/qCammel-13,augtoma/qCammel-13,,0.565699659,0.638020315,0.56727354,0.32,0.555555556,0.611842105,0.57,0.6,0.576388889,0.39,0.5,0.3,0.537572254,0.294117647,0.7,0.408510638,0.342105263,0.524137931,0.351851852,0.373015873,0.33,0.693548387,0.433497537,0.61,0.672727273,0.747474747,0.808290155,0.587179487,0.337037037,0.558823529,0.377483444,0.774311927,0.435185185,0.75,0.734177215,0.641255605,0.580152672,0.710743802,0.712962963,0.662576687,0.348214286,0.737864078,0.790598291,0.53,0.754789272,0.638728324,0.442458101,0.60130719,0.643086817,0.635802469,0.425531915,0.431551499,0.599264706,0.557189542,0.681818182,0.604081633,0.756218905,0.82,0.445783133,0.777777778
dragonwar-7b-alpha,https://huggingface.co/maldv/dragonwar-7b-alpha,maldv/dragonwar-7b-alpha,7,0.540955631,0.620394344,0.567078446,0.28,0.540740741,0.618421053,0.48,0.577358491,0.625,0.42,0.42,0.32,0.560693642,0.37254902,0.65,0.463829787,0.368421053,0.510344828,0.330687831,0.380952381,0.33,0.638709677,0.443349754,0.63,0.763636364,0.671717172,0.797927461,0.579487179,0.3,0.575630252,0.298013245,0.746788991,0.416666667,0.740196078,0.751054852,0.618834081,0.687022901,0.801652893,0.638888889,0.668711656,0.446428571,0.699029126,0.820512821,0.65,0.722860792,0.650289017,0.354189944,0.663398693,0.639871383,0.611111111,0.439716312,0.426988266,0.5625,0.562091503,0.645454545,0.636734694,0.781094527,0.77,0.457831325,0.766081871
PsyMedRP-v1-20B,https://huggingface.co/Undi95/PsyMedRP-v1-20B,Undi95/PsyMedRP-v1-20B,20,0.586177474,0.655247959,0.566842873,0.37,0.503703704,0.539473684,0.58,0.59245283,0.597222222,0.39,0.47,0.33,0.50867052,0.31372549,0.66,0.468085106,0.254385965,0.531034483,0.341269841,0.341269841,0.36,0.674193548,0.458128079,0.56,0.709090909,0.722222222,0.797927461,0.553846154,0.314814815,0.605042017,0.350993377,0.721100917,0.444444444,0.799019608,0.746835443,0.677130045,0.648854962,0.768595041,0.712962963,0.693251534,0.303571429,0.650485437,0.811965812,0.58,0.735632184,0.647398844,0.386592179,0.630718954,0.678456592,0.663580247,0.446808511,0.451108214,0.569852941,0.602941176,0.618181818,0.636734694,0.756218905,0.86,0.415662651,0.754385965
openchat_v3.2,https://huggingface.co/openchat/openchat_v3.2,openchat/openchat_v3.2,,0.55887372,0.624875523,0.566826847,0.31,0.481481481,0.565789474,0.53,0.633962264,0.597222222,0.48,0.48,0.33,0.554913295,0.323529412,0.73,0.429787234,0.271929825,0.475862069,0.330687831,0.404761905,0.38,0.677419355,0.45320197,0.58,0.672727273,0.717171717,0.797927461,0.543589744,0.292592593,0.56302521,0.317880795,0.748623853,0.486111111,0.745098039,0.734177215,0.64573991,0.65648855,0.710743802,0.703703704,0.668711656,0.330357143,0.737864078,0.816239316,0.57,0.747126437,0.632947977,0.448044693,0.647058824,0.643086817,0.62654321,0.40070922,0.426988266,0.599264706,0.568627451,0.627272727,0.653061224,0.751243781,0.81,0.475903614,0.771929825
openbuddy-mistral-7b-v13.1,https://huggingface.co/OpenBuddy/openbuddy-mistral-7b-v13.1,OpenBuddy/openbuddy-mistral-7b-v13.1,7,0.491467577,0.559350727,0.566807112,0.38,0.518518519,0.578947368,0.6,0.622641509,0.618055556,0.39,0.44,0.38,0.526011561,0.352941176,0.75,0.49787234,0.403508772,0.482758621,0.354497354,0.388888889,0.29,0.651612903,0.433497537,0.65,0.715151515,0.702020202,0.81865285,0.533333333,0.325925926,0.575630252,0.298013245,0.743119266,0.356481481,0.705882353,0.717299578,0.632286996,0.65648855,0.760330579,0.722222222,0.668711656,0.446428571,0.718446602,0.858974359,0.56,0.747126437,0.632947977,0.251396648,0.653594771,0.639871383,0.635802469,0.418439716,0.416558018,0.488970588,0.549019608,0.654545455,0.616326531,0.746268657,0.79,0.475903614,0.766081871
zephyr-alpha-Nebula-v2-7B,https://huggingface.co/Weyaxi/zephyr-alpha-Nebula-v2-7B,Weyaxi/zephyr-alpha-Nebula-v2-7B,7,0.563139932,0.639713205,0.566767705,0.27,0.562962963,0.611842105,0.52,0.581132075,0.625,0.39,0.41,0.29,0.606936416,0.37254902,0.71,0.49787234,0.438596491,0.503448276,0.380952381,0.452380952,0.27,0.690322581,0.443349754,0.59,0.709090909,0.752525253,0.751295337,0.571794872,0.325925926,0.567226891,0.364238411,0.814678899,0.407407407,0.710784314,0.742616034,0.596412556,0.618320611,0.743801653,0.712962963,0.693251534,0.294642857,0.747572816,0.807692308,0.61,0.770114943,0.615606936,0.27150838,0.58496732,0.70096463,0.657407407,0.432624113,0.439374185,0.573529412,0.544117647,0.609090909,0.518367347,0.76119403,0.82,0.457831325,0.789473684
llama-2-13b-Beluga-QLoRA,https://huggingface.co/yeontaek/llama-2-13b-Beluga-QLoRA,yeontaek/llama-2-13b-Beluga-QLoRA,13,0.546075085,0.610137423,0.566694193,0.29,0.474074074,0.572368421,0.54,0.596226415,0.604166667,0.49,0.44,0.3,0.537572254,0.392156863,0.69,0.429787234,0.289473684,0.462068966,0.351851852,0.380952381,0.35,0.648387097,0.487684729,0.57,0.709090909,0.727272727,0.813471503,0.525641026,0.27037037,0.638655462,0.344370861,0.765137615,0.527777778,0.745098039,0.751054852,0.632286996,0.664122137,0.785123967,0.694444444,0.711656442,0.258928571,0.757281553,0.807692308,0.6,0.777777778,0.658959538,0.427932961,0.62745098,0.675241158,0.645061728,0.411347518,0.422425033,0.551470588,0.581699346,0.636363636,0.636734694,0.597014925,0.82,0.439759036,0.766081871
phi-2-layla-v1-chatml,https://huggingface.co/l3utterfly/phi-2-layla-v1-chatml,l3utterfly/phi-2-layla-v1-chatml,,0.578498294,0.565723959,0.566240474,0.21,0.451851852,0.572368421,0.51,0.603773585,0.625,0.34,0.42,0.37,0.537572254,0.362745098,0.69,0.476595745,0.368421053,0.537931034,0.433862434,0.380952381,0.37,0.667741935,0.477832512,0.65,0.654545455,0.722222222,0.751295337,0.561538462,0.32962963,0.605042017,0.38410596,0.785321101,0.444444444,0.666666667,0.725738397,0.641255605,0.664122137,0.73553719,0.740740741,0.748466258,0.473214286,0.72815534,0.837606838,0.63,0.696040868,0.664739884,0.236871508,0.604575163,0.636655949,0.614197531,0.414893617,0.425684485,0.474264706,0.545751634,0.681818182,0.697959184,0.7960199,0.74,0.469879518,0.69005848
Llama-2-13b-FINETUNE4_TEST2,https://huggingface.co/wei123602/Llama-2-13b-FINETUNE4_TEST2,wei123602/Llama-2-13b-FINETUNE4_TEST2,13,0.540102389,0.610137423,0.566115619,0.32,0.503703704,0.578947368,0.53,0.596226415,0.590277778,0.43,0.51,0.38,0.485549133,0.392156863,0.66,0.442553191,0.298245614,0.517241379,0.346560847,0.317460317,0.33,0.641935484,0.408866995,0.6,0.715151515,0.712121212,0.844559585,0.556410256,0.344444444,0.605042017,0.337748344,0.781651376,0.462962963,0.740196078,0.780590717,0.65470852,0.641221374,0.743801653,0.759259259,0.693251534,0.339285714,0.72815534,0.786324786,0.66,0.779054917,0.624277457,0.31396648,0.594771242,0.655948553,0.648148148,0.457446809,0.447848761,0.555147059,0.575163399,0.627272727,0.534693878,0.736318408,0.77,0.421686747,0.760233918
merlin1.5,https://huggingface.co/aboros98/merlin1.5,aboros98/merlin1.5,,0.56996587,0.563931488,0.565931165,0.26,0.444444444,0.585526316,0.6,0.6,0.611111111,0.36,0.43,0.37,0.601156069,0.333333333,0.68,0.506382979,0.394736842,0.55862069,0.386243386,0.341269841,0.36,0.651612903,0.527093596,0.66,0.642424242,0.727272727,0.761658031,0.584615385,0.333333333,0.584033613,0.390728477,0.777981651,0.481481481,0.666666667,0.746835443,0.627802691,0.65648855,0.702479339,0.75,0.668711656,0.428571429,0.708737864,0.816239316,0.6,0.670498084,0.62716763,0.280446927,0.620915033,0.61414791,0.611111111,0.439716312,0.411994785,0.459558824,0.552287582,0.718181818,0.669387755,0.711442786,0.74,0.506024096,0.707602339
Supernova-experimental,https://huggingface.co/theNovaAI/Supernova-experimental,theNovaAI/Supernova-experimental,,0.592150171,0.636327425,0.565906187,0.36,0.503703704,0.539473684,0.56,0.581132075,0.597222222,0.33,0.41,0.36,0.549132948,0.264705882,0.72,0.459574468,0.298245614,0.517241379,0.328042328,0.373015873,0.37,0.658064516,0.448275862,0.54,0.672727273,0.717171717,0.797927461,0.517948718,0.32962963,0.600840336,0.317880795,0.748623853,0.398148148,0.75,0.772151899,0.686098655,0.641221374,0.743801653,0.731481481,0.711656442,0.330357143,0.72815534,0.803418803,0.59,0.763729246,0.641618497,0.470391061,0.640522876,0.652733119,0.632716049,0.421985816,0.430247718,0.540441176,0.581699346,0.654545455,0.620408163,0.741293532,0.83,0.481927711,0.795321637
Psyfighter2-Noromaid-ties-Capybara-13B,https://huggingface.co/diffnamehard/Psyfighter2-Noromaid-ties-Capybara-13B,diffnamehard/Psyfighter2-Noromaid-ties-Capybara-13B,13,0.586177474,0.638020315,0.565860032,0.36,0.474074074,0.565789474,0.55,0.60754717,0.611111111,0.39,0.46,0.36,0.520231214,0.225490196,0.7,0.459574468,0.289473684,0.496551724,0.325396825,0.349206349,0.35,0.670967742,0.428571429,0.59,0.684848485,0.717171717,0.808290155,0.530769231,0.318518519,0.571428571,0.311258278,0.737614679,0.407407407,0.779411765,0.776371308,0.686098655,0.633587786,0.760330579,0.75,0.680981595,0.375,0.718446602,0.820512821,0.57,0.748403576,0.632947977,0.462569832,0.637254902,0.649517685,0.62345679,0.421985816,0.440677966,0.536764706,0.566993464,0.627272727,0.653061224,0.771144279,0.83,0.463855422,0.766081871
llama-30b-supercot,https://huggingface.co/ausboss/llama-30b-supercot,ausboss/llama-30b-supercot,30,0.610068259,0.649870544,0.56560105,0.29,0.540740741,0.618421053,0.57,0.577358491,0.590277778,0.41,0.46,0.3,0.537572254,0.294117647,0.67,0.506382979,0.324561404,0.448275862,0.362433862,0.285714286,0.36,0.670967742,0.379310345,0.59,0.733333333,0.782828283,0.808290155,0.551282051,0.266666667,0.550420168,0.317880795,0.748623853,0.462962963,0.759803922,0.793248945,0.632286996,0.633587786,0.760330579,0.694444444,0.705521472,0.383928571,0.776699029,0.820512821,0.67,0.765006386,0.630057803,0.29273743,0.575163399,0.662379421,0.632716049,0.436170213,0.424380704,0.547794118,0.596405229,0.618181818,0.575510204,0.726368159,0.84,0.493975904,0.783625731
Xwin-LM-13B-V0.1,https://huggingface.co/Xwin-LM/Xwin-LM-13B-V0.1,Xwin-LM/Xwin-LM-13B-V0.1,13,0.587883959,0.638119896,0.565285797,0.29,0.503703704,0.539473684,0.54,0.626415094,0.597222222,0.38,0.49,0.34,0.572254335,0.284313725,0.74,0.421276596,0.298245614,0.524137931,0.322751323,0.341269841,0.34,0.677419355,0.482758621,0.56,0.648484848,0.702020202,0.803108808,0.525641026,0.292592593,0.575630252,0.298013245,0.752293578,0.449074074,0.75,0.751054852,0.65470852,0.641221374,0.743801653,0.740740741,0.680981595,0.258928571,0.766990291,0.803418803,0.59,0.776500639,0.647398844,0.404469274,0.660130719,0.649517685,0.672839506,0.425531915,0.430899609,0.591911765,0.58496732,0.609090909,0.67755102,0.746268657,0.82,0.469879518,0.754385965
OpenHermes-2.5-Code-290k-13B,https://huggingface.co/ajibawa-2023/OpenHermes-2.5-Code-290k-13B,ajibawa-2023/OpenHermes-2.5-Code-290k-13B,13,0.549488055,0.61392153,0.565273396,0.35,0.488888889,0.565789474,0.6,0.596226415,0.618055556,0.42,0.52,0.38,0.473988439,0.284313725,0.68,0.455319149,0.359649123,0.496551724,0.373015873,0.380952381,0.36,0.638709677,0.492610837,0.54,0.715151515,0.732323232,0.74611399,0.543589744,0.285185185,0.579831933,0.370860927,0.750458716,0.50462963,0.759803922,0.759493671,0.64573991,0.633587786,0.760330579,0.712962963,0.699386503,0.410714286,0.737864078,0.837606838,0.52,0.739463602,0.641618497,0.327374302,0.591503268,0.581993569,0.595679012,0.436170213,0.441981747,0.5,0.575163399,0.645454545,0.644897959,0.726368159,0.77,0.43373494,0.789473684
spin-phi2-1.5,https://huggingface.co/amu/spin-phi2-1.5,amu/spin-phi2-1.5,,0.597269625,0.56801434,0.565245441,0.32,0.459259259,0.565789474,0.56,0.58490566,0.645833333,0.37,0.36,0.31,0.589595376,0.343137255,0.74,0.50212766,0.394736842,0.482758621,0.423280423,0.365079365,0.36,0.670967742,0.477832512,0.64,0.6,0.717171717,0.78238342,0.535897436,0.296296296,0.579831933,0.337748344,0.788990826,0.430555556,0.647058824,0.700421941,0.627802691,0.679389313,0.743801653,0.731481481,0.754601227,0.553571429,0.737864078,0.820512821,0.62,0.694763729,0.664739884,0.21452514,0.604575163,0.63022508,0.611111111,0.407801418,0.415254237,0.441176471,0.570261438,0.681818182,0.710204082,0.776119403,0.75,0.493975904,0.701754386
